Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>"
4333945835,"Nov 14, 2020, 12:49:53 AM",Afternoon Run ,Run,"Mostly Cloudy, 45°F, Feels like 41°F, Humidity 75%, Wind 8mph from WNW - by Klimat.app",3391,8.09,159.0,32,false,,activities/4632839612.fit.gz,,,3391.0,3356.0,8097.5,5.699999809265137,2.4128427505493164,107.0,123.0,101.0,150.0,28.600000381469727,-0.1358443945646286,,,86.0,76.80965423583984,,138.38868713378906,,228.96739196777344,664.0,,25.0,32.0,,,,,,,,,235.0,3390.0,,,0.0,,1.0,8516.5,1605312000.0,2.0,8.390000343322754,5.900000095367432,3.4000000953674316,0.7099999785423279,1000.2000122070312,4.25,9.75,255.0,0.0,1605280384.0,1605314048.0,0.9599999785423279,,,0.0,,0.699999988079071,16093.0,0.0,343.8999938964844,,,,,,,,
4339061988,"Nov 14, 2020, 11:48:02 PM",Afternoon Run ,Run,"Light Rain, 44°F, Feels like 40°F, Humidity 86%, Wind 6mph from SE - by Klimat.app",4227,11.27,166.0,79,false,,activities/4638254676.fit.gz,,,4227.0,4188.0,11272.0,5.800000190734863,2.6914994716644287,142.0,118.0,102.0,150.0,37.5,0.21291695535182953,,,85.0,77.41648864746094,,145.97500610351562,,256.70440673828125,898.0,,26.0,79.0,,,,,,,,,262.0,4226.0,,,0.0,,1.0,11826.0,1605394816.0,5.0,7.949999809265137,6.150000095367432,4.210000038146973,0.7699999809265137,1014.0,2.8499999046325684,6.090000152587891,142.0,0.557699978351593,1605366912.0,1605400448.0,1.0,,,1.0,5.0,0.9800000190734863,16093.0,0.0,304.70001220703125,,,,,,,,
4344306989,"Nov 15, 2020, 10:46:08 PM",Afternoon Run ,Run,"Mostly Cloudy, 48°F, Feels like 44°F, Humidity 85%, Wind 10mph from SSW - by Klimat.app",3859,7.52,153.0,24,false,,activities/4643807760.fit.gz,,,3859.0,3732.0,7524.0,4.800000190734863,2.0160772800445557,191.0,197.0,84.0,223.0,42.099998474121094,-0.07974481582641602,,,101.0,70.4903335571289,,132.34683227539062,,197.13348388671875,701.0,,25.0,24.0,,,,,,,,,205.0,3858.0,,,0.0,,1.0,8460.2998046875,1605477632.0,2.0,11.0600004196167,11.0600004196167,7.550000190734863,0.7900000214576721,1017.5999755859375,4.659999847412109,10.0600004196167,212.0,0.0,1605453312.0,1605486720.0,0.03999999910593033,,,0.0,,0.7099999785423279,16093.0,1.0,291.8999938964844,,,,,,,,
4344483028,"Nov 16, 2020, 12:49:09 AM",Afternoon Run ,Run,"Partly Cloudy, 50°F, Feels like 47°F, Humidity 85%, Wind 7mph from S - by Klimat.app",3013,7.14,154.0,14,false,,activities/4643997655.fit.gz,,,3013.0,2985.0,7143.5,6.400000095367432,2.393132209777832,82.0,87.0,8.0,63.0,22.200000762939453,-0.06999369710683823,,,94.0,72.2600326538086,,127.98283386230469,,228.88926696777344,517.0,,22.0,14.0,,,,,,,,,235.0,3012.0,,,0.0,,1.0,7424.7998046875,1605484800.0,2.0,10.140000343322754,10.140000343322754,6.690000057220459,0.7900000214576721,1017.7000122070312,3.9000000953674316,7.78000020980835,194.0,0.0,1605453440.0,1605486720.0,0.03999999910593033,,,0.0,,0.4699999988079071,16093.0,0.0,296.29998779296875,,,,,,,,
4353930638,"Nov 18, 2020, 3:57:58 AM",Evening Run ,Run,"Possible Drizzle, 51°F, Feels like 51°F, Humidity 87%, Wind 13mph from S - by Klimat.app",4517,12.16,156.0,57,false,,activities/4653841497.fit.gz,,,4517.0,4481.0,12168.0,4.199999809265137,2.7154653072357178,150.0,164.0,-2.0,63.0,28.600000381469727,-0.12327416241168976,,,83.0,78.0770263671875,,140.43223571777344,,256.6202392578125,909.0,,25.0,57.0,,,,,,,,,260.0,4516.0,,,0.0,,1.0,12631.400390625,1605668352.0,5.0,10.350000381469727,10.350000381469727,8.430000305175781,0.8799999952316284,999.2000122070312,5.170000076293945,11.369999885559082,181.0,0.680899977684021,1605626368.0,1605659520.0,0.10999999940395355,,,1.0,5.0,0.75,14733.0,0.0,300.5,,,,,,,,
4358498257,"Nov 19, 2020, 2:33:01 AM",Evening Run ,Run,"Mostly Cloudy, 46°F, Feels like 41°F, Humidity 85%, Wind 11mph from S - by Klimat.app",4551,11.76,149.0,42,false,,activities/4658661730.fit.gz,,,4551.0,4501.0,11759.0,4.599999904632568,2.612530469894409,137.0,153.0,-2.0,58.0,20.0,-0.12756186723709106,,,84.0,78.44644927978516,,137.00689697265625,,244.89598083496094,873.0,,24.0,42.0,,,,,,,,,246.0,4550.0,,,0.0,,1.0,12190.7998046875,1605751168.0,2.0,7.78000020980835,4.730000019073486,5.340000152587891,0.8500000238418579,1007.2999877929688,5.190000057220459,12.020000457763672,197.0,0.0,1605712896.0,1605745792.0,0.15000000596046448,,,0.0,,0.7799999713897705,16093.0,0.0,347.3999938964844,,,,,,,,
4367058125,"Nov 21, 2020, 12:24:27 AM",Afternoon Run ,Run,"Mostly Cloudy, 49°F, Feels like 46°F, Humidity 88%, Wind 7mph from S - by Klimat.app",4125,10.87,158.0,46,false,,activities/4667710609.fit.gz,,,4125.0,4109.0,10878.0,5.599999904632568,2.6473593711853027,130.0,125.0,4.0,60.0,30.0,-0.009192866273224354,,,82.0,77.11819458007812,,137.46495056152344,,250.37924194335938,804.0,,31.0,46.0,,,,,,,,,254.0,4124.0,,,0.0,,1.0,11370.7001953125,1605916800.0,3.0,9.239999771118164,7.429999828338623,7.510000228881836,0.8899999856948853,1030.0999755859375,3.2799999713897705,8.4399995803833,174.0,0.0,1605885824.0,1605918464.0,0.2199999988079071,,,0.0,,0.9399999976158142,16093.0,0.0,293.8999938964844,,,,,,,,
4372416314,"Nov 22, 2020, 2:13:43 AM",Evening Run ,Run,"Partly Cloudy, 45°F, Feels like 44°F, Humidity 93%, Wind 3mph from N - by Klimat.app",6757,16.14,162.0,83,false,,activities/4673360355.fit.gz,,,6757.0,6583.0,16145.5,4.400000095367432,2.4526052474975586,175.0,170.0,-11.0,52.0,20.0,0.03716205805540085,,,87.0,75.91913604736328,,140.7855224609375,,230.97201538085938,1359.0,,24.0,83.0,,,,,,,,,233.0,6756.0,,,0.0,,1.0,16849.900390625,1606010368.0,2.0,7.679999828338623,7.119999885559082,6.559999942779541,0.9300000071525574,1026.699951171875,1.399999976158142,2.7300000190734863,7.0,0.0,1605972352.0,1606004864.0,0.25,,,0.0,,0.5199999809265137,16093.0,0.0,296.29998779296875,,,,,,,,
4382403877,"Nov 24, 2020, 3:04:05 AM",Back to Basics!,Run,"I’m making a point to run this route as much as possible throughout the remainder of 2020. A few years ago I stuck to the same route for the better part of the year. It payed dividends. Easy to time, efficient, scalable. Also this route has the benefit of being very scenic. It also sort of feels like a “rest” or “maintenance” run. Pretty happy tonight 

Partly Cloudy, 44°F, Feels like 42°F, Humidity 88%, Wind 3mph from SE - by Klimat.app",4717,12.19,148.0,22,false,,activities/4684108260.fit.gz,,,4717.0,4638.0,12195.7998046875,5.300000190734863,2.6295385360717773,157.0,161.0,4.0,64.0,28.600000381469727,-0.032798174768686295,,,84.0,77.8899917602539,,131.1846466064453,,250.3716583251953,840.0,,26.0,22.0,,,,,,,,,252.0,4716.0,0.0,,0.0,,1.0,12819.2001953125,1606186752.0,2.0,6.53000020980835,5.760000228881836,4.769999980926514,0.8899999856948853,1020.5,1.4500000476837158,2.4800000190734863,141.0,0.0,1606145280.0,1606177536.0,0.3100000023841858,,,0.0,,0.5799999833106995,16093.0,0.0,265.20001220703125,,,,,,,,
4387253590,"Nov 25, 2020, 5:03:54 AM",Night Run ,Run,"Drizzle, 43°F, Feels like 43°F, Humidity 95%, Wind 2mph from SE - by Klimat.app",4751,12.19,149.0,25,false,,activities/4689253040.fit.gz,,,4751.0,4655.0,12191.0,4.199999809265137,2.6189043521881104,160.0,158.0,0.0,62.0,30.0,-0.06562218070030212,,,84.0,78.88793182373047,,132.04127502441406,,247.1748046875,864.0,,26.0,25.0,,,,,,,,,248.0,4750.0,,,0.0,,1.0,12789.099609375,1606280448.0,2.0,6.559999942779541,5.239999771118164,4.53000020980835,0.8700000047683716,1012.9000244140625,1.940000057220459,3.75,143.0,0.0,1606231808.0,1606263936.0,0.3400000035762787,,,0.0,,0.7599999904632568,12336.0,0.0,295.0,,,,,,,,
4391562253,"Nov 26, 2020, 3:18:52 AM",Evening Run ,Run,"Partly Cloudy with Scattered Showers, 41°F, Feels like 41°F, Humidity 97%, Wind 3mph from ESE - by Klimat.app",2671,7.25,154.0,22,false,,activities/4693799702.fit.gz,,,2671.0,2664.0,7250.5,5.5,2.7216591835021973,115.0,122.0,99.0,158.0,20.0,-0.05516861006617546,,,83.0,79.27491760253906,,131.7322235107422,,259.65814208984375,482.0,,22.0,22.0,,,,,,,,,263.0,2670.0,,,0.0,,1.0,7660.10009765625,1606359552.0,2.0,5.630000114440918,4.630000114440918,4.989999771118164,0.9599999785423279,1023.7000122070312,1.5199999809265137,2.9000000953674316,121.0,0.0,1606318208.0,1606350080.0,0.3700000047683716,,,0.0,,0.5799999833106995,16093.0,0.0,336.3999938964844,,,,,,,,
4395330039,"Nov 26, 2020, 9:00:05 PM",Afternoon Run ,Run,"Light Rain, 43°F, Feels like 43°F, Humidity 89%, Wind 3mph from SSE - by Klimat.app",2367,7.22,169.0,43,false,,activities/4697789277.fit.gz,,,2367.0,2358.0,7222.5,4.699999809265137,3.0629770755767822,112.0,112.0,97.0,155.0,20.0,-0.013845621608197689,,,86.0,80.43803405761719,,146.93972778320312,,292.7622985839844,504.0,,27.0,43.0,,,,,,,,,296.0,2366.0,,,0.0,,1.0,7582.0,1606424448.0,3.0,8.069999694824219,6.71999979019165,6.110000133514404,0.8700000047683716,1029.5999755859375,2.2699999809265137,4.989999771118164,169.0,0.0,1606404736.0,1606436480.0,0.4000000059604645,,,0.0,,0.9700000286102295,16093.0,1.0,280.29998779296875,,,,,,,,
4399591605,"Nov 27, 2020, 10:34:54 PM",Afternoon Run ,Run,"Partly Cloudy, 50°F, Feels like 50°F, Humidity 77%, Wind 4mph from SSE - by Klimat.app",4217,11.69,168.0,102,false,,activities/4702307824.fit.gz,,,4217.0,4204.0,11692.5,4.699999809265137,2.7812798023223877,207.0,210.0,89.0,157.0,40.0,-0.025657473132014275,,,87.0,79.60333251953125,,150.90167236328125,,265.8319091796875,952.0,,26.0,102.0,,,,,,,,,271.0,4216.0,,,0.0,,1.0,12436.599609375,1606514432.0,2.0,10.109999656677246,10.109999656677246,6.730000019073486,0.800000011920929,1021.5999755859375,2.4100000858306885,5.53000020980835,163.0,0.0,1606491264.0,1606522880.0,0.4300000071525574,,,0.0,,0.5099999904632568,16093.0,1.0,294.1000061035156,,,,,,,,
4404557507,"Nov 28, 2020, 9:53:45 PM",Afternoon Run ,Run,"Partly Cloudy, 46°F, Feels like 46°F, Humidity 85%, Wind 1mph from SW - by Klimat.app",2605,7.16,162.0,30,false,,activities/4707562949.fit.gz,,,2605.0,2589.0,7167.0,4.0,2.7682502269744873,123.0,125.0,103.0,160.0,28.600000381469727,-0.04185851663351059,,,84.0,78.55387878417969,,140.45693969726562,,266.45654296875,523.0,,26.0,30.0,,,,,,,,,269.0,2604.0,,,0.0,,1.0,7625.2001953125,1606597248.0,2.0,7.46999979019165,7.46999979019165,6.730000019073486,0.949999988079071,1027.9000244140625,0.8700000047683716,1.2300000190734863,327.0,0.0,1606577664.0,1606609152.0,0.46000000834465027,,,0.0,,0.6299999952316284,16093.0,1.0,311.20001220703125,,,,,,,,
4409830132,"Nov 29, 2020, 8:03:47 PM",Lunch Run ,Run,"Mostly Sunny, 48°F, Feels like 48°F, Humidity 74%, Wind 1mph from S - by Klimat.app",4977,12.50,155.0,45,false,,activities/4713112150.fit.gz,,,4977.0,4927.0,12499.5,3.700000047683716,2.5369393825531006,233.0,220.0,87.0,159.0,30.0,0.09600383788347244,,,98.0,76.45994567871094,,138.30865478515625,,246.6968231201172,970.0,,25.0,45.0,,,,,,,,,249.0,4976.0,,,0.0,,1.0,13365.7998046875,1606680064.0,1.0,9.84000015258789,9.420000076293945,5.559999942779541,0.75,1022.4000244140625,1.5499999523162842,3.8299999237060547,144.0,0.0,1606664192.0,1606695552.0,0.49000000953674316,,,0.0,,0.07999999821186066,16093.0,1.0,271.20001220703125,,,,,,,,
4414503156,"Dec 1, 2020, 4:07:33 AM",Evening Run ,Run,"Partly Cloudy, 39°F, Feels like 39°F, Humidity 92%, Wind 3mph from SSW - by Klimat.app",2979,7.20,143.0,12,false,,activities/4718059542.fit.gz,,,2979.0,2965.0,7208.89990234375,3.5,2.4313321113586426,117.0,128.0,99.0,161.0,28.600000381469727,-0.1387174129486084,,,81.0,74.1612548828125,,129.252197265625,,231.2620086669922,521.0,,29.0,12.0,,,,,,,,,234.0,2978.0,,,0.0,,1.0,7651.2998046875,1606795264.0,2.0,5.170000076293945,4.260000228881836,3.3499999046325684,0.8799999952316284,1029.300048828125,1.4199999570846558,3.6500000953674316,79.0,0.0,1606750592.0,1606781952.0,0.5299999713897705,,,0.0,,0.46000000834465027,16093.0,0.0,298.29998779296875,,,,,,,,
4418972939,"Dec 2, 2020, 3:54:51 AM",Easy Medium + 10x100 toe strides,Run,"Clear, 37°F, Feels like 37°F, Humidity 89%, Wind 2mph from N - by Klimat.app",4691,12.17,145.0,27,false,,activities/4722756446.fit.gz,,,4691.0,4643.0,12170.0,3.700000047683716,2.621150016784668,45.0,43.0,0.0,16.0,33.29999923706055,0.024650780484080315,,,84.0,77.3152084350586,,134.00453186035156,,246.39276123046875,876.0,,28.0,27.0,,,,,,,,,247.0,4690.0,0.0,,0.0,,1.0,12515.7998046875,1606877952.0,1.0,3.5899999141693115,1.809999942779541,2.180000066757202,0.8999999761581421,1032.0,1.9299999475479126,2.8399999141693115,40.0,0.0,1606837120.0,1606868352.0,0.5600000023841858,,,0.0,,0.0,16093.0,0.0,272.1000061035156,,,,,,,,
4426953978,"Dec 4, 2020, 12:18:07 AM",Afternoon Run ,Run,"Rain Showers, 44°F, Feels like 44°F, Humidity 78%, Wind 3mph from SSE - by Klimat.app",4119,8.73,160.0,40,false,,activities/4731170242.fit.gz,,,4119.0,4021.0,8732.5,4.599999904632568,2.1717233657836914,269.0,273.0,129.0,199.0,47.599998474121094,-0.04580589756369591,,,106.0,73.24703979492188,,138.48878479003906,,211.31509399414062,802.0,,27.0,40.0,,,,,,,,,219.0,4118.0,,,0.0,,1.0,9965.2998046875,1607040000.0,3.0,7.769999980926514,7.769999980926514,2.7100000381469727,0.699999988079071,1027.199951171875,1.1299999952316284,1.6399999856948853,142.0,0.0,1607010048.0,1607041024.0,0.6200000047683716,,,0.0,,0.9900000095367432,16093.0,0.0,283.79998779296875,,,,,,,,
4430596973,"Dec 5, 2020, 12:24:17 AM",Afternoon Run ,Run,"Clear, 45°F, Feels like 43°F, Humidity 80%, Wind 4mph from N - by Klimat.app",3545,9.34,148.0,21,false,,activities/4735042962.fit.gz,,,3545.0,3525.0,9340.900390625,3.700000047683716,2.6499006748199463,143.0,153.0,79.0,146.0,22.200000762939453,-0.05352803319692612,,,86.0,78.85515594482422,,135.18829345703125,,253.2965087890625,667.0,,23.0,21.0,,,,,,,,,257.0,3544.0,,,0.0,,1.0,9836.099609375,1607126400.0,1.0,8.640000343322754,7.920000076293945,4.070000171661377,0.7300000190734863,1027.699951171875,1.659999966621399,2.7100000381469727,29.0,0.0,1607096576.0,1607127424.0,0.6499999761581421,,,0.0,,0.25,16093.0,0.0,299.3999938964844,,,,,,,,
4434704509,"Dec 5, 2020, 9:09:23 PM",Afternoon Run ,Run,"Sunny, 58°F, Feels like 58°F, Humidity 50%, Wind 4mph from S - by Klimat.app",3205,8.74,158.0,58,false,,activities/4739399056.fit.gz,,,3205.0,3195.0,8740.5,3.9000000953674316,2.7356808185577393,21.0,25.0,12.0,24.0,16.700000762939453,-0.011440993286669254,,,82.0,78.14375305175781,,144.121826171875,,253.89947509765625,664.0,,25.0,58.0,,,,,,,,,255.0,3204.0,,,0.0,,1.0,8929.7001953125,1607202048.0,1.0,13.15999984741211,13.15999984741211,4.0,0.5400000214576721,1017.7000122070312,2.759999990463257,5.300000190734863,152.0,0.0,1607182976.0,1607213824.0,0.6899999976158142,,,0.0,,0.0,16093.0,1.0,288.1000061035156,,,,,,,,
4439797022,"Dec 6, 2020, 7:37:29 PM",Lunch Run ,Run,"Chance of Rain, 49°F, Feels like 46°F, Humidity 97%, Wind 8mph from S - by Klimat.app",8363,16.57,164.0,83,false,,activities/4744767459.fit.gz,,,8363.0,8165.0,16570.19921875,4.599999904632568,2.0294182300567627,578.0,574.0,4.0,212.0,47.599998474121094,0.006034930236637592,,,114.0,71.9306869506836,,138.5533447265625,,198.4994354248047,1641.0,,24.0,83.0,,,,,,,,,207.0,8362.0,,,0.0,,1.0,19275.5,1607281152.0,3.0,8.479999542236328,6.78000020980835,7.079999923706055,0.9100000262260437,1030.4000244140625,2.8499999046325684,6.579999923706055,156.0,0.0,1607269504.0,1607300224.0,0.7200000286102295,,,0.0,,0.9900000095367432,16093.0,1.0,325.79998779296875,,,,,,,,
4440068759,"Dec 6, 2020, 10:51:00 PM",Afternoon Run ,Run,"Scattered Showers, 51°F, Feels like 51°F, Humidity 84%, Wind 4mph from ESE - by Klimat.app",3809,9.01,152.0,29,false,,activities/4745058197.fit.gz,,,3809.0,3791.0,9010.0,4.400000095367432,2.3766815662384033,170.0,156.0,87.0,156.0,38.099998474121094,0.15538290143013,,,119.0,73.50846862792969,,136.601318359375,,227.95106506347656,729.0,,25.0,29.0,,,,,,,,,232.0,3808.0,,,0.0,,1.0,9646.2001953125,1607292032.0,3.0,9.979999542236328,9.130000114440918,8.899999618530273,0.9300000071525574,1030.9000244140625,2.0399999618530273,4.869999885559082,140.0,0.0,1607269376.0,1607300224.0,0.7200000286102295,,,0.0,,0.949999988079071,16093.0,0.0,322.8999938964844,,,,,,,,
4448666634,"Dec 9, 2020, 2:19:37 AM",Evening Run ,Run,"Scattered Showers, 49°F, Feels like 49°F, Humidity 98%, Wind 2mph from NNW - by Klimat.app",2911,7.24,153.0,27,false,,activities/4754099816.fit.gz,,,2911.0,2860.0,7245.0,4.0,2.533216714859009,118.0,122.0,93.0,151.0,33.29999923706055,-0.027605244889855385,,,83.0,74.13165283203125,,138.5167999267578,,243.69314575195312,573.0,,26.0,27.0,,,,,,,,,245.0,2910.0,,,0.0,,1.0,7682.10009765625,1607479168.0,5.0,9.619999885559082,8.84000015258789,9.359999656677246,0.9800000190734863,1018.7000122070312,1.8899999856948853,4.340000152587891,346.0,0.3603000044822693,1607442304.0,1607473024.0,0.7900000214576721,,,1.0,5.0,1.0,6683.0,0.0,309.8999938964844,,,,,,,,
4452614493,"Dec 10, 2020, 12:39:05 AM",Afternoon Run ,Run,"Mostly Cloudy, 45°F, Feels like 45°F, Humidity 93%, Wind 2mph from ENE - by Klimat.app",2609,7.22,151.0,26,false,,activities/4758249356.fit.gz,,,2609.0,2601.0,7224.5,4.699999809265137,2.777585506439209,112.0,119.0,84.0,142.0,20.0,-0.013841788284480572,,,83.0,79.17044830322266,,134.09735107421875,,264.2666320800781,480.0,,25.0,26.0,,,,,,,,,267.0,2608.0,,,0.0,,1.0,7617.7001953125,1607558400.0,2.0,7.71999979019165,7.71999979019165,6.960000038146973,0.949999988079071,1027.0,1.1200000047683716,1.7400000095367432,238.0,0.0,1607528832.0,1607559424.0,0.8299999833106995,,,0.0,,0.8199999928474426,16093.0,0.0,355.6000061035156,,,,,,,,
4456885667,"Dec 11, 2020, 3:11:20 AM",Evening Activity,Workout,,815,0,88.0,1,false,,activities/4762722000.fit.gz,,,815.0,815.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,60.0,,74.99140930175781,,,38.0,,31.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464033658,"Dec 12, 2020, 7:24:32 PM",Lunch Run ,Run,"Mostly Sunny, 36°F, Feels like 35°F, Humidity 92%, Wind 2mph from W - by Klimat.app",3501,8.83,153.0,28,false,,activities/4770268743.fit.gz,,,3501.0,3411.0,8838.5,4.0,2.5911755561828613,41.0,20.0,10.0,26.0,40.0,0.1018272340297699,,,83.0,77.20780944824219,,136.98915100097656,,241.9818115234375,666.0,,24.0,28.0,,,,,,,,,241.0,3500.0,,,0.0,,1.0,9077.7001953125,1607799552.0,1.0,3.8299999237060547,3.8299999237060547,0.9399999976158142,0.8100000023841858,1023.4000244140625,0.9399999976158142,1.5700000524520874,117.0,0.0,1607788160.0,1607818624.0,0.9399999976158142,,,0.0,,0.18000000715255737,16093.0,1.0,323.0,,,,,,,,
4464606102,"Dec 12, 2020, 9:52:32 PM",Afternoon Run ,Run,"Mostly Sunny, 43°F, Feels like 43°F, Humidity 73%, Wind 2mph from W - by Klimat.app",7303,16.99,148.0,32,false,,activities/4770874993.fit.gz,,,7303.0,7237.0,16990.0,3.9000000953674316,2.3476579189300537,353.0,354.0,82.0,161.0,40.0,0.023543260991573334,,,118.0,72.51518249511719,,126.90042877197266,,225.64285278320312,1241.0,,17.0,32.0,,,,,,,,,232.0,7302.0,,,0.0,,1.0,18478.0,1607806848.0,1.0,5.840000152587891,5.840000152587891,2.4200000762939453,0.7900000214576721,1021.5999755859375,0.9300000071525574,1.7999999523162842,17.0,0.0,1607788160.0,1607818624.0,0.9399999976158142,,,0.0,,0.20999999344348907,16093.0,1.0,323.20001220703125,,,,,,,,
4469741789,"Dec 13, 2020, 9:05:55 PM",2000 miles for the year,Run,"Mud was pretty substantial, at one point I was literally running in place 😂.

The forecast tells the story... 2nd long run of the weekend, heinously cold and freezing rain 🥶. Definitely a workout for the mind. 

Crossing over 2k for the year is a big deal for me, it’s kind of symbolic. Without much racing, being able to keep up this volume is a great benchmark for 2021. Dialing it in...

Scattered Showers, 39°F, Feels like 36°F, Humidity 95%, Wind 3mph from ENE - by Klimat.app",13321,24.30,154.0,70,false,,activities/4776283204.fit.gz,,,13321.0,12623.0,24306.0,5.400000095367432,1.9255326986312866,893.0,900.0,24.0,212.0,49.0,-0.0329136848449707,,,126.0,68.7128677368164,,127.34894561767578,,185.2790985107422,2267.0,,23.0,70.0,,,,,,,,,195.0,13320.0,0.0,,0.0,,1.0,28060.30078125,1607893248.0,3.0,3.509999990463257,0.46000000834465027,3.0199999809265137,0.9700000286102295,1014.7000122070312,3.3499999046325684,8.100000381469727,121.0,0.0,1607874688.0,1607905024.0,0.9800000190734863,,,0.0,,1.0,13064.0,1.0,323.29998779296875,,,,,,,,
4481842223,"Dec 15, 2020, 11:53:31 PM",Afternoon Run ,Run,"Cloudy with Light Rain Showers, 46°F, Feels like 46°F, Humidity 90%, Wind 6mph from S - by Klimat.app",2761,7.24,150.0,16,false,,activities/4789034750.fit.gz,,,2761.0,2751.0,7240.2998046875,4.099999904632568,2.6318793296813965,112.0,123.0,90.0,148.0,27.299999237060547,-0.08286949247121811,,,118.0,75.82853698730469,,128.58827209472656,,250.92428588867188,477.0,,23.0,16.0,,,,,,,,,255.0,2760.0,,,0.0,,1.0,7651.2998046875,1608073216.0,5.0,7.710000038146973,5.659999847412109,7.570000171661377,0.9900000095367432,1016.2000122070312,3.1500000953674316,9.0600004196167,186.0,0.5989999771118164,1608047488.0,1608077824.0,0.05999999865889549,,,0.6100000143051147,5.0,1.0,12804.0,0.0,337.1000061035156,,,,,,,,
4481842357,"Dec 17, 2020, 3:26:26 AM",Evening Run ,Run,"Scattered Showers, 44°F, Feels like 43°F, Humidity 92%, Wind 6mph from SSE - by Klimat.app",4699,12.07,164.0,25,false,,activities/4789034881.fit.gz,,,4699.0,4673.0,12069.5,4.5,2.5828161239624023,37.0,49.0,0.0,15.0,20.0,-0.03314138948917389,,,118.0,75.36034393310547,,132.5101776123047,,241.17520141601562,854.0,,24.0,25.0,,,,,,,,,242.0,4698.0,,,0.0,,1.0,12383.2001953125,1608173952.0,5.0,8.15999984741211,5.110000133514404,7.0,0.9200000166893005,999.7000122070312,5.460000038146973,12.010000228881836,133.0,0.45669999718666077,1608134016.0,1608164224.0,0.09000000357627869,,,1.0,5.0,1.0,16093.0,0.0,358.1000061035156,,,,,,,,
4485508457,"Dec 18, 2020, 1:12:17 AM",Afternoon Run ,Run,"Rain Showers, 46°F, Feels like 46°F, Humidity 94%, Wind 1mph from ENE - by Klimat.app",2541,7.20,157.0,30,false,,activities/4792894707.fit.gz,,,2541.0,2535.0,7203.2998046875,4.0,2.841538429260254,113.0,123.0,75.0,136.0,27.299999237060547,-0.11106020957231522,,,86.0,77.23924255371094,,138.42518615722656,,270.885498046875,493.0,,26.0,30.0,,,,,,,,,275.0,2540.0,,,0.0,,1.0,7582.7001953125,1608253184.0,2.0,6.820000171661377,6.820000171661377,5.349999904632568,0.8999999761581421,1016.7000122070312,1.2999999523162842,4.989999771118164,0.0,0.0,1608220416.0,1608250624.0,0.12999999523162842,,,0.0,,0.800000011920929,16093.0,0.0,342.3999938964844,,,,,,,,
