Activity Date,Elapsed Time,Distance,Max Heart Rate,Elapsed Time,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Max Cadence,Average Cadence,Average Heart Rate,Average Watts,Calories,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>"
"Sep 5, 2020, 7:34:43 PM",46627,59.54,155,46627,38946,16.70000076,1.528919578,1510,1534,1260,1716,49.5,-0.04534363,,127,58.35094833,111.7658081,,6085,24,133,,,,,,,,,,,0,,0,,1,65931.20313,1599332352,2,19.35000038,19.35000038,8.319999695,0.49000001,1019.799988,2.039999962,4.309999943,161,0.033599999,1599312768,1599359872,0.620000005,,,0.02,5,0.400000006,16093,6,274.2000122,,,,,,
"Sep 7, 2020, 5:01:39 PM",4472,0,146,4472,4472,0,0,0,0,,,0,0,,,63,97.12567139,,454,31,11,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 9, 2020, 8:03:38 PM",4141,9.66,157,4141,4103,4.400000095,2.356324673,118,112,128,177,28.60000038,0.093090609,,95,74.07718658,140.3210144,,828,31,55,,,,,,,,,,,0,,0,,1,10122.7998,1599681536,1,28.31999969,28.31999969,5.659999847,0.239999995,1016.400024,3.049999952,5.239999771,10,0,1599658880,1599705216,0.74000001,,,0,,0,16093,6,268,,,,,,
"Sep 10, 2020, 6:06:00 PM",6511,12.42,158,6511,6447,4.099999905,1.926787615,366,367,142,220,33.29999924,-0.016100466,,106,71.07701874,131.89534,,1178,29,40,,,,,,,,,,,0,,0,,1,14021.90039,1599760768,1,25.70999908,25.70999908,10.32999992,0.379999995,1016.099976,1.100000024,1.100000024,329,0,1599745280,1599791488,0.769999981,,,0,,0,16093,4,271.3999939,,,,,,
"Sep 11, 2020, 7:16:39 PM",4423,7.44,152,4423,4130,3.700000048,1.80169487,209,208,7,132,47.59999847,0,,108,65.31069183,126.4274521,,746,27,22,,,,,,,,,,,0,,0,,1,8459.599609,1599850752,1,21.45000076,21.45000076,12.30000019,0.560000002,1017.700012,2.069999933,2.839999914,188,0,1599831808,1599877760,0.810000002,,,0,,0.02,16093,6,267.3999939,,,,,,
"Sep 12, 2020, 9:25:52 PM",1801,13.77,124,1801,1801,10.69999981,7.649083614,0,,,,0,0,,89,71.47751617,107.9655762,115.451973,252,,5,,,,,,,,,121,1802,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 13, 2020, 11:21:52 PM",1797,14.66,150,1797,1797,12.89999962,8.158653259,0,,,,0,0,,112,79.25765228,125.4585419,140.8302765,333,,10,,,,,,,,,159,1798,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 15, 2020, 3:20:38 AM",2698,21.67,135,2698,2698,10.69999981,8.034766197,0,,,,0,0,,106,81.06634521,116.6667938,132.4610748,439,,9,,,,,,,,,148,2699,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 17, 2020, 10:11:46 PM",2275,2.65,115,2275,1940,2.5,1.367525816,14,18,13,24,40,-0.075386353,,72,52.57626343,101.1852646,118.5510559,245,31,5,,,,,,,,,116,2274,,,0,,1,2704,1600380032,1,24.31999969,24.54999924,17.65999985,0.660000026,1013.099976,2.720000029,3.660000086,331,0,1600350720,1600395392,0.029999999,,,0,,0.239999995,16093,4,273.2000122,,,,,,
"Sep 18, 2020, 2:23:37 AM",2845,3.34,,2845,2302,4.800000191,1.451303244,29.8621273,27.56209946,6.099999905,22.5,18.70000076,0.068843722,,,,,,353.7698669,,,,,,,,,,,,,,,0,,1,,1600394368,1,20.34000015,20.46999931,16.37999916,0.779999971,1012.700012,1.799999952,2.809999943,347,0,1600350720,1600395392,0.029999999,,,0,,0.109999999,16093,0,276.8999939,,,,,,
"Sep 19, 2020, 9:08:46 AM",47821,46.75,154,47821,33911,3.5,1.37871778,2624,2654,658,2014,48,-0.059888307,,126,58.61831284,77.08843994,132.4914246,4515,20,56,,,,,,,,,137,47820,0,,0,,1,61551.69922,1600505984,5,8.960000038,8.630000114,7.059999943,0.879999995,1014.599976,1.350000024,2.25,213,0.388799995,1600523904,1600568320,0.109999999,,,0.330000013,5,0.589999974,14897,0,281.2000122,,,,,,
"Sep 21, 2020, 12:13:20 AM",5601,13.58,149,5601,5479,11.69999981,2.479832172,184,175,144,190,40,0.051519834,,100,75.41976166,119.1402817,231.8834381,914,23,28,,,,,,,,,237,5600,,,0,,1,14260.2998,1600646400,2,20,20,13.39999962,0.660000026,1016.400024,1.529999971,1.919999957,286,0,1600610048,1600654208,0.140000001,,,0,,0.449999988,16093,1,290.8999939,,,,,,
"Sep 23, 2020, 2:18:17 AM",2707,7.19,156,2707,2695,4.199999809,2.670092821,106,114,112,168,20,-0.05558721,,87,78.43488312,136.5020447,253.0059357,515,26,27,,,,,,,,,258,2706,0,,0,,1,7554.899902,1600826368,2,18.26000023,18.26000023,12.78999996,0.699999988,1014.900024,1.50999999,2.670000076,181,0,1600782976,1600826752,0.219999999,,,0,,0.649999976,16093,0,272.2999878,,,,,,
"Sep 24, 2020, 1:23:24 AM",4781,10.38,165,4781,4647,5.5,2.23443079,322,328,165,448,47.59999847,-0.057784542,,100,71.42735291,140.7537537,216.4444733,962,26,63,,,,,,,,,223,4780,0,,0,,1,12086.90039,1600909184,5,16.79999924,17.11000061,16.54999924,0.980000019,1006.299988,4.71999979,11.72999954,177,1.107599974,1600869504,1600913024,0.25,,,1,5,0.99000001,3770,0,280.5,,,,,,
"Sep 25, 2020, 2:03:52 AM",5839,7.88,158,5839,4871,4.599999905,1.619215727,622,623,130,790,48,0,,117,67.98171234,121.6635971,163.3209839,876,22,36,,,,,,,,,179,5838,,,0,,1,12184.7002,1600999168,2,13.81000042,13.81000042,13.02999973,0.949999988,1015.5,0.730000019,2.700000048,140,0,1600956032,1600999296,0.289999992,,,0,,0.610000014,14321,0,305.1000061,,,,,,
"Sep 27, 2020, 4:04:42 PM",3613,8.77,158,3613,3544,4.400000095,2.477003336,139,144,-2,62,47.59999847,-0.079740271,,92,77.34615326,131.7951965,233.402832,648,24,23,,,,,,,,,236,3612,,,0,,1,9312.5,1601222400,2,12.44999981,12.44999981,10.46000004,0.879999995,1030.800049,0.680000007,1.139999986,132,0,1601215488,1601258240,0.389999986,,,0,,0.569999993,16093,1,267.5,,,,,,
"Sep 27, 2020, 8:35:44 PM",21924,33.2,164,21924,21922,3.900000095,1.514752269,1725,1723,55,625,49.5,0.012045871,,127,66.1572113,122.4910431,164.9073029,3485,22,96,,,,,,,,,179,21923,0,,0,,1,42867.19922,1601236736,2,17.30999947,17.30999947,10.89000034,0.660000026,1031.300049,1.899999976,2.710000038,345,0,1601215488,1601258112,0.389999986,,,0,,0.340000004,16093,4,264.6000061,,,,,,
"Sep 29, 2020, 12:56:27 AM",3771,8.73,143,3771,3575,4,2.444223881,134,140,9,71,45.5,-0.057220679,,99,75.18971252,129.4015656,231.8791351,657,25,18,,,,,,,,,233,3770,0,,0,,1,9284.5,1601337600,1,20.72999954,20.72999954,13.67000008,0.639999986,1023.599976,2.99000001,4.46999979,340,0,1601302016,1601344512,0.419999987,,,0,,0.01,16093,1,253.8999939,,,,,,
"Sep 29, 2020, 11:40:05 PM",4639,11.8,158,4639,4593,4.400000095,2.568952799,138,142,20,74,33.29999924,-0.033900604,,88,77.66841125,141.5373383,241.8375854,942,29,59,,,,,,,,,245,4638,0,,0,,1,12235.7998,1601420416,1,23.44000053,23.44000053,14.28999996,0.560000002,1017.099976,2.359999895,2.5,333,0,1601388544,1601430784,0.449999988,,,0,,0,16093,2,251.6999969,,,,,,
"Oct 1, 2020, 1:21:47 AM",6497,16.24,158,6497,6440,4.599999905,2.521971941,203,206,133,179,31.60000038,-0.024628267,,89,76.65595245,137.6499939,240.7528076,1267,25,66,,,,,,,,,244,6496,,,0,,1,17012.19922,1601513984,1,22.06999969,22.06999969,15.39000034,0.660000026,1021.799988,1.559999943,1.710000038,335,0,1601474944,1601517056,0.479999989,,,0,,0.02,16093,0,254.1999969,,,,,,
"Oct 2, 2020, 12:05:12 AM",3399,8.34,157,3399,3355,4.599999905,2.487749577,226,231,137,203,35.29999924,-0.083868496,,113,78.99880219,141.4115753,242.1306305,681,26,44,,,,,,,,,252,3398,,,0,,1,9341.700195,1601596800,2,20.21999931,20.21999931,14.94999981,0.720000029,1020.700012,1.549999952,2.299999952,323,0,1601561344,1601603328,0.50999999,,,0,,0.600000024,16093,1,248.1000061,,,,,,
"Oct 2, 2020, 10:54:37 PM",162,0,116,162,162,0,0,0,0,,,0,0,,,39,84.34568024,,13,31,0,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 3, 2020, 12:47:45 AM",3705,8.05,163,3705,3662,4.099999905,2.200436831,213,212,13,141,47.59999847,-0.012410027,,102,75.3080368,142.8918304,219.0847168,761,26,54,,,,,,,,,230,3704,,,0,,1,9086.599609,1601683200,1,22.40999985,22.40999985,15.18999958,0.639999986,1018.900024,1.659999967,1.899999976,315,0,1601647872,1601689600,0.540000021,,,0,,0.02,16093,1,252.1000061,,,,,,
"Oct 3, 2020, 6:43:20 PM",29895,43.31,160,29895,26699,4.400000095,1.62215066,2072,2065,36,759,49.5,0.016162625,,127,65.80879211,118.1485062,160.484848,4380,21,111,,,,,,,,,173,29894,0,,0,,1,55108.80078,1601747968,1,15.44999981,15.44999981,12.28999996,0.810000002,1019.099976,0.920000017,1.159999967,252,0,1601734400,1601775872,0.569999993,,,0,,0.25999999,16093,3,254.3000031,,,,,,
"Oct 4, 2020, 5:15:49 PM",8421,8.94,142,8421,5297,3.5,1.688314199,401,408,132,459,49.5,-0.078273512,,127,66.38723755,116.5452881,152.7014618,1132,23,18,,,,,,,,,160,8420,0,,0,,1,11296.90039,1601830784,2,12.43000031,12.43000031,10.72999954,0.889999986,1018.5,1.059999943,1.75,288,0,1601820672,1601862016,0.600000024,,,0,,0.49000001,16093,2,263.5,,,,,,
"Oct 6, 2020, 1:06:02 AM",790,1.51,138,790,717,4.099999905,2.116875887,12,13,27,35,10.5,-0.065884836,,94,67.91630554,115.8787842,202.8917694,101,25,2,,,,,,,,,224,716,,,0,,1,1569.599976,1601945984,1,17.79000092,17.79000092,13.27000046,0.75,1022.599976,2.119999886,3.769999981,343,0,1601907328,1601948416,0.629999995,,,0,,0.090000004,16093,0,256.7999878,,,,,,
"Oct 8, 2020, 12:04:57 AM",2767,7.17,151,2767,2748,4.800000191,2.611353636,99,101,132,175,28.60000038,-0.01393534,,87,78.59276581,138.2227936,248.2286377,545,24,24,,,,,,,,,251,2766,,,0,,1,7549.5,1602115200,2,18.54000092,18.54999924,15.13000011,0.810000002,1010.900024,1.149999976,1.580000043,250,0,1602080256,1602120960,0.689999998,,,0,,0.569999993,16093,0,262.7000122,,,,,,
"Oct 8, 2020, 4:14:17 AM",888,0,98,888,888,0,0,0,0,,,0,0,,,47,79.12274933,,58,31,1,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 8, 2020, 12:35:33 PM",6237,10.51,176,6237,5805,4.5,1.811869025,596,598,115,627,47.59999847,-0.028522804,,118,66.55502319,123.8997345,183.0578308,1005,22,32,,,,,,,,,187,6236,0,,0,,1,13820.90039,1602158336,3,14.02999973,14.02999973,11.51000023,0.850000024,1010.900024,2.670000076,5.659999847,193,0,1602166784,1602207232,0.720000029,,,0,,0.899999976,13790,0,266.1000061,,,,,,
"Oct 9, 2020, 12:16:56 AM",3095,7.14,158,3095,3078,4.599999905,2.320337772,99,104,142,185,31.60000038,-0.056006722,,106,76.59764862,130.3247528,222.4698334,546,22,16,,,,,,,,,227,3094,0,,0,,1,7517.299805,1602201600,2,17.27000046,17.27000046,12.81999969,0.75,1012.200012,2.210000038,4.159999847,206,0,1602166784,1602207232,0.720000029,,,0,,0.720000029,16093,0,278.5,,,,,,
"Oct 11, 2020, 12:39:22 AM",3195,7.27,146,3195,3173,3.5,2.292341709,109,116,91,147,21.10000038,-0.082490101,,85,72.20220947,127.8516846,215.7207336,544,22,14,,,,,,,,,221,3194,,,0,,1,7660,1602374400,2,12.10999966,12.10999966,9.859999657,0.860000014,1008.5,1.879999995,4.360000134,248,0,1602339712,1602379776,0.790000021,,,0,,0.689999998,16093,0,319.3999939,,,,,,
"Oct 11, 2020, 5:29:42 PM",18193,27.52,166,18193,16459,4.699999809,1.672458887,1232,1526,84,924,47.59999847,-1.10800302,,127,68.59378052,126.4356461,164.9669189,3047,17,96,,,,,,,,,181,18192,0,,0,,1,35073.30078,1602435584,2,9.539999962,8.25,7.460000038,0.870000005,1016.599976,2.539999962,6.039999962,175,0,1602426240,1602466048,0.819999993,,,0,,0.730000019,11316,1,275.8999939,,,,,,
"Oct 13, 2020, 12:34:16 AM",3265,7.12,145,3265,3215,4.300000191,2.214401245,103,105,151,197,40,0.014046324,,83,71.55496216,122.5432663,206.3870697,516,20,12,,,,,,,,,211,3264,0,,0,,1,7539.299805,1602547200,2,14.44999981,14.44999981,7.800000191,0.639999986,1021.799988,1.360000014,2.529999971,164,0,1602512640,1602552320,0.860000014,,,0,,0.639999986,16093,0,280.1000061,,,,,,
"Oct 14, 2020, 1:28:28 AM",3651,8.94,156,3651,3619,4.599999905,2.470157385,132,144,5,66,30,-0.111863077,,100,74.8223114,129.2412109,236.9515839,638,25,19,,,,,,,,,241,3650,,,0,,1,9364.5,1602637184,2,14.02000046,14.02000046,7.710000038,0.660000026,1014.700012,6.119999886,12.81999969,233,0,1602599168,1602638720,0.899999976,,,0,,0.430000007,16093,0,278.1000061,,,,,,
"Oct 15, 2020, 1:52:41 AM",4811,11.73,154,4811,4595,4.800000191,2.553318739,150,165,9,78,33.29999924,-0.102279991,,85,77.06337738,133.1552124,240.4734802,876,22,28,,,,,,,,,239,4810,,,0,,1,12258.90039,1602723584,2,12.89000034,12.89000034,8.430000305,0.74000001,1031.099976,1.850000024,3.769999981,11,0,1602685696,1602724992,0.930000007,,,0,,0.519999981,16093,0,272.2000122,,,,,,
"Oct 15, 2020, 12:40:26 PM",4263,7.19,144,4263,4125,3.400000095,1.744897008,409,412,119,477,44.40000153,-0.041679982,,112,67.23069,122.682251,179.953476,680,23,17,,,,,,,,,189,4262,0,,0,,1,9263.799805,1602763264,2,7.920000076,7.920000076,6.769999981,0.920000017,1035.199951,1.110000014,1.919999957,87,0,1602772096,1602811264,0.970000029,,,0,,0.620000005,16093,0,254.8999939,,,,,,
"Oct 17, 2020, 5:21:34 PM",24382,43.38,162,24382,24380,4.300000191,1.779495478,1189,1188,798,1293,47.09999847,0.004609984,,125,67.09903717,120.5669403,176.8441162,3776,26,97,,,,,,,,,183,24380,0,,0,,1,48930.80078,1602953984,2,13.36999989,13.36999989,5.989999771,0.610000014,1020.599976,1.870000005,4.690000057,286,0,1602944640,1602983808,0.050000001,,,0,,0.340000004,16093,2,266.7999878,,,,,,
"Oct 21, 2020, 12:35:26 AM",3343,8.7,156,3343,3220,4.699999809,2.704192638,137,138,18,83,47.59999847,0.011484353,,84,77.20772552,140.551651,258.6695557,666,21,41,,,,,,,,,261,3342,,,0,,1,9223.799805,1603238400,2,13.76000023,13.76000023,7.889999866,0.680000007,1020.099976,1.379999995,1.659999967,331,0,1603204608,1603242752,0.170000002,,,0,,0.400000006,16093,0,237.8000031,,,,,,
"Oct 21, 2020, 11:28:13 PM",3293,8.51,147,3293,3058,5.900000095,2.785153627,36,42,48,59,14.5,-0.058706116,,84,78.52352905,134.6045227,258.6708374,605,23,28,,,,,,,,,254,3292,,,0,,1,8634.5,1603321216,2,10.97000027,10.97000027,5.78000021,0.699999988,1021.599976,2.390000105,3.720000029,334,0,1603291136,1603329024,0.200000003,,,0,,0.479999989,16093,1,284.8999939,,,,,,
"Oct 22, 2020, 1:43:49 AM",1549,4.04,146,1549,1522,3.700000048,2.655059099,48,57,2,44,21.10000038,-0.197970793,,79,77.01252747,135.3063812,249.7764587,288,25,11,,,,,,,,,250,1548,,,0,,1,4210.200195,1603328384,1,9.970000267,9.239999771,6.239999771,0.779999971,1023,1.899999976,2.99000001,338,0,1603291136,1603329024,0.200000003,,,0,,0.280000001,16093,0,285.7999878,,,,,,
"Oct 23, 2020, 12:45:30 AM",5243,14.88,168,5243,4864,5.099999905,3.059580564,49,48,24,27,14.80000019,-0.006719617,,94,79.09333801,140.2047119,287.5446472,969,21,65,,,,,,,,,291,5069,0,,0,,1,15028.5,1603411200,1,11.38000011,11.38000011,4.739999771,0.639999986,1028.400024,1.210000038,1.620000005,320,0,1603377664,1603415296,0.239999995,,,0,,0.150000006,16093,0,261.2999878,,,,,,
"Oct 23, 2020, 4:18:24 AM",1385,3.31,143,1385,1356,4,2.442846537,39,44,7,41,20,-0.120754719,,92,75.40768433,129.4135895,231.3471222,236,23,6,,,,,,,,,233,1384,0,,0,,1,3442.699951,1603425536,1,6.340000153,6.340000153,5.289999962,0.930000007,1028.099976,1.120000005,1.25999999,45,0,1603377664,1603415296,0.239999995,,,0,,0.25,16093,0,263.3999939,,,,,,
"Oct 24, 2020, 8:39:52 PM",4991,11.08,152,4991,4954,4.400000095,2.237585783,129,137,140,186,30,-0.063148402,,104,70.82691193,129.4635315,210.5083466,880,23,26,,,,,,,,,216,4990,0,,0,,1,11571.7998,1603569664,2,7.869999886,5.639999866,-0.419999987,0.560000002,1025,3.50999999,5.059999943,1,0,1603550592,1603587840,0.300000012,,,0,,0.49000001,16093,2,283.7000122,,,,,,
"Oct 25, 2020, 7:18:27 PM",8471,16.6,166,8471,8232,4.400000095,2.017067432,569,572,6,215,47.59999847,0.012044928,,112,70.78484344,131.2957611,199.2126007,1522,22,52,,,,,,,,,213,8470,,,0,,1,19367.80078,1603652352,1,5.519999981,4.480000019,-6.559999943,0.409999996,1035.300049,1.549999952,2.029999971,23,0,1603637120,1603674112,0.330000013,,,0,,0.07,16093,2,279.5,,,,,,
"Oct 26, 2020, 11:51:02 PM",3811,8.87,168,3811,3617,4.400000095,2.453967333,137,141,23,87,47.59999847,-0.045065343,,87,75.60474396,128.3427887,238.1712494,650,23,20,,,,,,,,,238,3810,,,0,,1,9432.099609,1603753216,2,9.170000076,8.359999657,1.450000048,0.589999974,1031,1.840000033,3.50999999,336,0,1603723520,1603760512,0.370000005,,,0,,0.400000006,16093,1,244.1000061,,,,,,
"Oct 28, 2020, 2:29:55 AM",8543,20.2,146,8543,8387,4.5,2.409323931,245,251,-5,76,20,-0.044539019,,85,76.22207642,125.1870956,229.218277,1416,26,34,,,,,,,,,232,8542,0,,0,,1,21018.19922,1603850368,2,11.18999958,11.18999958,6.320000172,0.720000029,1026.5,1.590000033,2.00999999,168,0,1603810048,1603846784,0.400000006,,,0,,0.460000008,16093,0,254.1999969,,,,,,
"Oct 29, 2020, 4:08:44 AM",3173,8.41,146,3173,3133,6.099999905,2.68710494,127,129,-4,51,20,-0.035634957,,82,77.08045197,134.9449463,254.3876495,594,22,21,,,,,,,,,256,3172,0,,0,,1,8820.599609,1603943936,2,11.40999985,11.40999985,10.56000042,0.949999988,1022,1.309999943,2.230000019,129,0,1603896576,1603933056,0.430000007,,,0,,0.680000007,16093,0,250.6000061,,,,,,
"Oct 30, 2020, 1:04:10 AM",3016,7.36,160,3016,2609,4.699999809,2.822460651,26,29,14,18,11.10000038,0.013579945,,89,77.50387573,138.9596558,266.3867188,500,25,30,,,,,,,,,265,2798,0,,0,,1,7454.899902,1604019584,2,13.43999958,13.43999958,10.18000031,0.810000002,1018.299988,1.25,2,175,0,1603983104,1604019456,0.460000008,,,0,,0.319999993,16093,0,261.8999939,,,,,,
"Oct 31, 2020, 10:10:27 PM",3909,9.95,161,3909,3791,4.400000095,2.62455821,136,140,17,73,27.29999924,-0.010050554,,86,77.24318695,138.2164154,250.4829712,757,25,36,,,,,,,,,252,3908,,,0,,1,10413.7998,1604181632,2,12.65999985,12.65999985,6.710000038,0.670000017,1028.599976,2.24000001,3.289999962,344,0,1604156032,1604192000,0.519999981,,,0,,0.319999993,16093,1,256.6000061,,,,,,
"Nov 1, 2020, 9:19:18 PM",3517,10.13,160,3517,3487,4.5,2.907513618,189,184,93,163,30,0.03945357,,85,78.84246826,142.7693024,280.1982727,713,24,59,,,,,,,,,285,3516,0,,0,,1,10820.40039,1604264448,1,14.97999954,14.97999954,8.56000042,0.649999976,1022.299988,1.220000029,2.25,301,0,1604242560,1604278144,0.550000012,,,0,,0,16093,2,258.6000061,,,,,,
"Nov 3, 2020, 1:36:19 AM",795,0,121,795,795,0,0,0,,,,0,0,,,,94.23522186,,102,,1,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nov 7, 2020, 2:00:24 PM",24869,47.36,162,24869,23494,3.900000095,2.015974283,1387,1144,791,1311,47.09999847,0.506721437,,116,69.40537262,130.1850433,197.3727417,4356,22,160,,,,,,,,,202,24868,0,,0,,1,53602.10156,1604757632,2,0.959999979,-0.419999987,-2.75999999,0.75999999,1007.200012,1.350000024,1.919999957,205,0,1604760704,1604796416,0.74000001,,,0,,0.5,16093,0,315.3999939,,,,,,
"Nov 10, 2020, 3:00:50 AM",2689,8.13,165,2689,2651,4.800000191,3.068841934,32,28,8,17,25,0.024583615,,84,80.46427155,148.139679,286.6957397,582,27,55,,,,,,,,,286,2688,0,,0,,1,8257.799805,1604977152,2,4.53000021,1.25,1.870000005,0.829999983,1017.799988,4.059999943,9.489999771,158,0,1604934528,1604968832,0.810000002,,,0,,0.870000005,12848,0,291.5,,,,,,
"Nov 12, 2020, 3:07:45 AM",3419,8.25,166,3419,3410,4.199999809,2.420088053,189,191,6,70,40,-0.03635262,,83,76.76221466,134.931427,232.900528,637,23,47,,,,,,,,,240,3418,0,,0,,1,9015.900391,1605149952,2,5,5,1.870000005,0.800000012,1021.400024,1.269999981,1.799999952,106,0,1605107456,1605141504,0.879999995,,,0,,0.430000007,16093,0,311.1000061,,,,,,
"Nov 13, 2020, 1:48:24 AM",8733,14.15,163,8733,8035,8.300000191,1.761381507,816,792,116,647,47.59999847,0.127184212,,127,70.38137817,128.3524475,182.4667816,1487,24,59,,,,,,,,,199,8732,,,0,,1,18950.40039,1605229184,5,6.349999905,3.450000048,3.849999905,0.839999974,1010.700012,4.130000114,9.890000343,171,1.153900027,1605193856,1605227776,0.920000017,,,1,5,1,16093,0,311.2000122,,,,,,
"Nov 14, 2020, 12:49:53 AM",3391,8.09,159,3391,3356,5.699999809,2.412842751,107,123,101,150,28.60000038,-0.135844395,,86,76.80965424,138.3886871,228.967392,664,25,32,,,,,,,,,235,3390,,,0,,1,8516.5,1605312000,2,8.390000343,5.900000095,3.400000095,0.709999979,1000.200012,4.25,9.75,255,0,1605280384,1605314048,0.959999979,,,0,,0.699999988,16093,0,343.8999939,,,,,,
"Nov 14, 2020, 11:48:02 PM",4227,11.27,166,4227,4188,5.800000191,2.691499472,142,118,102,150,37.5,0.212916955,,85,77.41648865,145.9750061,256.7044067,898,26,79,,,,,,,,,262,4226,,,0,,1,11826,1605394816,5,7.949999809,6.150000095,4.210000038,0.769999981,1014,2.849999905,6.090000153,142,0.557699978,1605366912,1605400448,1,,,1,5,0.980000019,16093,0,304.7000122,,,,,,
"Nov 15, 2020, 10:46:08 PM",3859,7.52,153,3859,3732,4.800000191,2.01607728,191,197,84,223,42.09999847,-0.079744816,,101,70.49033356,132.3468323,197.1334839,701,25,24,,,,,,,,,205,3858,,,0,,1,8460.299805,1605477632,2,11.06000042,11.06000042,7.550000191,0.790000021,1017.599976,4.659999847,10.06000042,212,0,1605453312,1605486720,0.039999999,,,0,,0.709999979,16093,1,291.8999939,,,,,,
"Nov 16, 2020, 12:49:09 AM",3013,7.14,154,3013,2985,6.400000095,2.39313221,82,87,8,63,22.20000076,-0.069993697,,94,72.26003265,127.9828339,228.889267,517,22,14,,,,,,,,,235,3012,,,0,,1,7424.799805,1605484800,2,10.14000034,10.14000034,6.690000057,0.790000021,1017.700012,3.900000095,7.78000021,194,0,1605453440,1605486720,0.039999999,,,0,,0.469999999,16093,0,296.2999878,,,,,,
"Nov 18, 2020, 3:57:58 AM",4517,12.16,156,4517,4481,4.199999809,2.715465307,150,164,-2,63,28.60000038,-0.123274162,,83,78.07702637,140.4322357,256.6202393,909,25,57,,,,,,,,,260,4516,,,0,,1,12631.40039,1605668352,5,10.35000038,10.35000038,8.430000305,0.879999995,999.2000122,5.170000076,11.36999989,181,0.680899978,1605626368,1605659520,0.109999999,,,1,5,0.75,14733,0,300.5,,,,,,
"Nov 19, 2020, 2:33:01 AM",4551,11.76,149,4551,4501,4.599999905,2.61253047,137,153,-2,58,20,-0.127561867,,84,78.44644928,137.006897,244.8959808,873,24,42,,,,,,,,,246,4550,,,0,,1,12190.7998,1605751168,2,7.78000021,4.730000019,5.340000153,0.850000024,1007.299988,5.190000057,12.02000046,197,0,1605712896,1605745792,0.150000006,,,0,,0.779999971,16093,0,347.3999939,,,,,,
"Nov 21, 2020, 12:24:27 AM",4125,10.87,158,4125,4109,5.599999905,2.647359371,130,125,4,60,30,-0.009192866,,82,77.11819458,137.4649506,250.3792419,804,31,46,,,,,,,,,254,4124,,,0,,1,11370.7002,1605916800,3,9.239999771,7.429999828,7.510000229,0.889999986,1030.099976,3.279999971,8.43999958,174,0,1605885824,1605918464,0.219999999,,,0,,0.939999998,16093,0,293.8999939,,,,,,
"Nov 22, 2020, 2:13:43 AM",6757,16.14,162,6757,6583,4.400000095,2.452605247,175,170,-11,52,20,0.037162058,,87,75.91913605,140.7855225,230.9720154,1359,24,83,,,,,,,,,233,6756,,,0,,1,16849.90039,1606010368,2,7.679999828,7.119999886,6.559999943,0.930000007,1026.699951,1.399999976,2.730000019,7,0,1605972352,1606004864,0.25,,,0,,0.519999981,16093,0,296.2999878,,,,,,
"Nov 24, 2020, 3:04:05 AM",4717,12.19,148,4717,4638,5.300000191,2.629538536,157,161,4,64,28.60000038,-0.032798175,,84,77.88999176,131.1846466,250.3716583,840,26,22,,,,,,,,,252,4716,0,,0,,1,12819.2002,1606186752,2,6.53000021,5.760000229,4.769999981,0.889999986,1020.5,1.450000048,2.480000019,141,0,1606145280,1606177536,0.310000002,,,0,,0.579999983,16093,0,265.2000122,,,,,,
